name,help,type,message,file,start_line,start_offset,end_line,end_offset
27820,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""s_bulletPenetration->damageReductionTable"" of 6 256-byte elements at element index 6 (byte offset 1791) using index ""penetrateType"" (which evaluates to 6). Also see events: [ cond_at_least ][ cond_between ]",/code/src/game_iw9/bgame/bg_weapons_setup.cpp,233,0,233,0
27816,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""s_bulletPenetration->depthTable"" of 6 256-byte elements at element index 6 (byte offset 1791) using index ""penetrateType"" (which evaluates to 6). Also see events: [ cond_at_least ][ cond_between ]",/code/src/game_iw9/bgame/bg_weapons_setup.cpp,234,0,234,0
27407,Memory - illegal accesses,Out-of-bounds read,"Event overrun-local : Overrunning array ""s_bulletPenetration->depthTable"" of 6 256-byte elements at element index 6 (byte offset 1791) using index ""penetrateType"" (which evaluates to 6). Also see events: [ cond_at_least ][ cond_between ]",/code/src/game_iw9/bgame/bg_weapons_setup.cpp,234,0,234,0
27427,Memory - corruptions,Out-of-bounds access,"Event overrun-call : Overrunning callee's array of size 1188 by passing argument ""foundSegmentIndex"" (which evaluates to 51539607540) in call to ""operator []"". [ details ] Also see events: [ assignment ]",/code/src/game_iw9/bgame/lwagent/pathtimeline/bg_pathtimeline.cpp,192,0,192,0
24953,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-val : Overrunning buffer pointed to by ""&boneIndex"" of 1 bytes by passing it to a function which accesses it at byte offset 3. [ details ]",/code/src/game_iw9/cgame/cg_beamentity.cpp,179,0,179,0
26456,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-val : Overrunning buffer pointed to by ""&boneIndex"" of 1 bytes by passing it to a function which accesses it at byte offset 3. [ details ]",/code/src/game_iw9/cgame/cg_ents_inline.h,184,0,184,0
26682,Memory - corruptions,Out-of-bounds access,"Event overrun-buffer-val : Overrunning buffer pointed to by ""&boneIndex"" of 1 bytes by passing it to a function which accesses it at byte offset 3. [ details ]",/code/src/game_iw9/cgame/cg_ents_inline.h,272,0,272,0
18162,Memory - corruptions,Out-of-bounds access,"Event overrun-call : Overrunning callee's array of size 20 by passing argument ""characterIndex"" (which evaluates to 23) in call to ""CG_ClientCharacter_GetCharacterLoaded"". [ details ] Also see events: [ cond_at_most ]",/code/src/game_iw9/cgame/cg_frontend_scene.cpp,166,0,166,0
24149,Uninitialized variables,Uninitialized scalar variable,"Event uninit_use_in_call : Using uninitialized value ""beam"". Field ""beam._padding"" is uninitialized when calling ""FX_Beam_Add"". [ details ] Also see events: [ var_decl ]",/code/src/game_iw9/cgame/cg_laser.cpp,2958,0,2958,0
16933,Memory - corruptions,Out-of-bounds access,"Event overrun-call : Overrunning callee's array of size 4096 by passing argument ""idx"" (which evaluates to 4294967295) in call to ""BG_Omnvar_GetDef"". [ details ] Also see events: [ return_constant ][ assignment ]",/code/src/game_iw9/cgame/cg_light_sampler.cpp,36,0,36,0
15537,Memory - corruptions,Out-of-bounds access,"Event overrun-call : Overrunning callee's array of size 4096 by passing argument ""idx"" (which evaluates to 4294967295) in call to ""BG_Omnvar_GetDef"". [ details ] Also see events: [ return_constant ][ assignment ]",/code/src/game_iw9/cgame/cg_light_sampler.cpp,36,0,36,0
