CID,Type,Impact,First Detected,Severity,Component,File,Function,1. ABK_Code_Type,2. ABK_Classification,ABK_Tags,3. ABK_Initial_Triaged,ABK_AutoTriage,Checker,CWE,Comparison,Issue Kind,Last Snapshot Stream,Line Number
29420,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/game_iw9/game/ai/ai_civilian_manager.cpp,AIScr_SetCivPropagationSettings,Production,Suspicious,getindex,2025-05-12,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,706
29423,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/xpak/xpak_modify.cpp,XPak_Modify_AllocateAssetPart,Production,Not Exploitable,,2025-04-29,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,3001
29424,Out-of-bounds read,High,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/ucnv2022.cpp,UConverter_toUnicode_ISO_2022_CN_OFFSETS_LOGIC,Third Party/Open Source,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,3395
29425,Out-of-bounds read,High,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/uchar.cpp,uscript_getScriptExtensions_75,Third Party/Open Source,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,602
29426,Out-of-bounds write,High,04/29/25,Critical,Other,/code/src/game_iw9/cgame/cg_draw_pbg.cpp,CG_pbgPostFxBundleNightVisionThermalStartPreset,Production,Not Exploitable,,2025-05-05,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
29427,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/client/cl_transients_visibility.cpp,CL_TransientsVisibility_FillVisibilityBitArray,Production,Suspicious,,2025-05-09,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,76
29428,Copy into fixed size buffer,Low,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/brkiter.cpp,makeInstance,Third Party/Open Source,Unclassified,,,false,STRING_OVERFLOW,120,Absent,Various,ATVI-CoD-trunk,Various
29431,Out-of-bounds write,High,04/29/25,Critical,Other,/code/src/gfx/r_ui_clut.cpp,R_UiClut_ImageInitialize,Production,Not Exploitable,,2025-05-08,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,90
29432,Copy into fixed size buffer,Low,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/locmap.cpp,uprv_convertToPosix_75,Third Party/Open Source,Unclassified,,,false,STRING_OVERFLOW,120,Absent,Various,ATVI-CoD-trunk,1106
29433,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/vfx/Particles/ParticleState.cpp,FX_CalcClosestPointOnBeam,Production,Not Exploitable,"cov_logic_error,demo",2025-05-12,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,3264
29434,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/game_iw9/cgame_mp/cg_weapons_mp.cpp,BulletHitEvent_SimulateExit,Production,False Positive,,2025-04-30,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2626
29435,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/gfx/r_universe.cpp,R_Universe_GetWorldFromChecksum,Production,False Positive,,2025-04-30,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,882
29436,Untrusted array index read,Medium,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/utext.cpp,utf8TextAccess,Third Party/Open Source,Unclassified,,,false,TAINTED_SCALAR,129,Absent,Various,ATVI-CoD-trunk,Various
29437,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/gfx/r_primarylights.cpp,R_AddSpotShadowUpdate,Production,False Positive,,2025-04-30,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2162
29439,Read from pointer after free,High,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/serv.cpp,getDisplayNames,Third Party/Open Source,Unclassified,,,false,USE_AFTER_FREE,416,Absent,Various,ATVI-CoD-trunk,778
29442,Copy into fixed size buffer,Low,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/ucurr.cpp,getCacheEntry,Third Party/Open Source,Unclassified,,,false,STRING_OVERFLOW,120,Absent,Various,ATVI-CoD-trunk,1517
29443,Out-of-bounds access,High,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/umutablecptrie.cpp,setRange,Third Party/Open Source,Unclassified,,,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,547
29445,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/physics/Private/Havok/HavokPhysicsRT_Cage.cpp,HavokPhysicsRT_Cage_Create,Third Party/Open Source,Unclassified,,,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,107
29446,Out-of-bounds read,High,04/29/25,Critical,Other,/code/src/game_iw9/game/ai/ai_movement.cpp,ShouldDoSharpTurn,Production,False Positive,,2025-05-08,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,Various
29447,Copy into fixed size buffer,Low,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/uresbund.cpp,ures_appendResPath,Third Party/Open Source,Unclassified,,,false,STRING_OVERFLOW,120,Absent,Various,ATVI-CoD-trunk,1110
29448,Out-of-bounds read,High,04/29/25,Critical,Other,/code/src/win32/ImeUi.cpp,GetReadingString,Production,False Positive,cov_logic_error!,2025-05-08,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,2203
29450,Untrusted array index read,Medium,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/utext.cpp,utf8TextMapIndexToUTF16,Third Party/Open Source,Unclassified,,,false,TAINTED_SCALAR,129,Absent,Various,ATVI-CoD-trunk,1562
29451,Untrusted loop bound,Medium,04/29/25,Critical,Other,/code/src/matrixvm/native_syscall/mx_nativesyscall_host.h,GetSymbolAddress,Production,Not Exploitable,,2025-05-12,false,TAINTED_SCALAR,606,Absent,Various,ATVI-CoD-trunk,353
29452,Copy into fixed size buffer,Low,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/uresbund.cpp,findFirstExisting,Third Party/Open Source,Unclassified,,,false,STRING_OVERFLOW,120,Absent,Various,ATVI-CoD-trunk,671
29453,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/game_iw9/bgame/bg_execution_util.cpp,BG_Execution_GetStreamCollectionForExecutionAnimType,Production,Suspicious,,2025-05-08,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2667
29455,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/gfx/r_material_pso.cpp,Material_CreateComputePipelineState,Production,Suspicious,,2025-05-12,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,3920
29456,Out-of-bounds read,High,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/loclikelysubtags.cpp,getLikelyIndex,Third Party/Open Source,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,807
29457,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/game_iw9/game/ai/ai_civilian_manager.cpp,AIScr_SetCivAutomaticStateTransitionSettings,Production,Suspicious,getindex,2025-05-12,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,772
29459,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/game_iw9/game/ai/ai_scr.cpp,OnScrCmd_SetCivPerceptionTestSettings,Production,Not Exploitable,,2025-04-30,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,5602
29462,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/game_iw9/cgame_mp/cg_weapons_mp.cpp,BulletImpactEffects,Production,Suspicious,,2025-05-01,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
29463,Out-of-bounds read,High,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/ucnv.cpp,ucnv_getNextUChar_75,Third Party/Open Source,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,2034
29464,Out-of-bounds read,High,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/uchar.cpp,uscript_hasScript_75,Third Party/Open Source,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,565
29465,Out-of-bounds read,High,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/ubidi.cpp,resolveExplicitLevels,Third Party/Open Source,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,1279
29466,Untrusted array index read,Medium,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/utext.cpp,utf8TextMapOffsetToNative,Third Party/Open Source,Unclassified,,,false,TAINTED_SCALAR,129,Absent,Various,ATVI-CoD-trunk,1545
29467,Out-of-bounds access,High,04/29/25,Critical,Other,/code/src/online/online_userprofiles/online_userprofiles_ddlutils.cpp,ReadWeaponsCustomizationFromProfile,Production,Suspicious,,2025-04-30,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
29470,Out-of-bounds read,High,04/29/25,Critical,Other,/code/external/icu-74.1/icu4c/source/common/ucnv2022.cpp,UConverter_fromUnicode_ISO_2022_CN_OFFSETS_LOGIC,Third Party/Open Source,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,3111
29508,Out-of-bounds write,High,05/07/25,Critical,Other,/code/src/gfx/r_secondary_lighting.cpp,AddLightmaps,Production,Suspicious,,2025-05-13,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
29532,Out-of-bounds write,High,05/14/25,Critical,Other,/code/src/gfx/r_secondary_lighting.cpp,AddLGVBlock,Production,Suspicious,,2025-05-15,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
29534,Out-of-bounds access,High,05/14/25,Critical,Other,/code/src/ragdoll/ragdoll_animation_pose.cpp,Ragdoll_AnimationPose_ExtractDObjInfo,Production,False Positive,,2025-05-15,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,134
29535,Out-of-bounds access,High,05/14/25,Critical,Other,/code/src/game_iw9/cgame/cg_weapons.cpp,CG_BulletHitEffectCallback,Production,False Positive,,2025-05-15,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,27640
29541,Out-of-bounds access,High,05/14/25,Critical,Other,/code/src/gfx/r_primarylights.cpp,R_ChooseShadowedLights,Production,False Positive,ai corrected,2025-05-15,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
29542,Out-of-bounds read,High,05/14/25,Critical,Other,/code/src/game_shared/bgame/bg_vectorfield_cpu_sampler.cpp,BG_VectorField_CPU_Sampler_Sample_Internal,Production,False Positive,,2025-05-15,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,Various
29544,Out-of-bounds access,High,05/14/25,Critical,Other,/code/src/stream/stream_update.cpp,Stream_CombineDistanceImageToParts_Regular,Production,Suspicious,,2025-05-15,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
29545,Buffer not null terminated,High,05/14/25,Critical,Other,/code/src/online/creator/online_creator_dw.cpp,GetCreatorContext,Production,Suspicious,,2025-05-15,false,BUFFER_SIZE,170,Absent,Quality,ATVI-CoD-trunk,145
29546,Out-of-bounds access,High,05/14/25,Critical,Other,/code/src/game_iw9/bgame/bg_animation_mp.cpp,BG_AnimationMP_UpdateCharacterDObjBuild,Production,False Positive,,2025-05-15,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,8835
29547,Out-of-bounds access,High,05/14/25,Critical,Other,/code/src/ragdoll/ragdoll_animation_pose.cpp,Ragdoll_AnimationPose_HandleAssetChange,Production,False Positive,,2025-05-15,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,202
29550,Out-of-bounds read,High,05/14/25,Critical,Other,/code/src/game_shared/bgame/bg_vectorfield_cpu_sampler.cpp,BG_VectorField_CPU_Sampler_AddVectorfield_ProcessCell,Production,False Positive,,2025-05-15,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,548
29553,Out-of-bounds write,High,05/21/25,Critical,Other,/code/src/gfx/r_taskgraph_compile.cpp,R_TG_ReserveResourceMemory,Production,Suspicious,,2025-05-28,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1434
29559,Untrusted divisor,Medium,05/28/25,Critical,Other,/code/external/opus/1.3.1/src/opus_compare.c,main,Third Party/Open Source,Unclassified,,,false,TAINTED_SCALAR,369,Absent,Various,ATVI-CoD-trunk,209
29560,Out-of-bounds write,High,05/28/25,Critical,Other,/code/external/opus/1.3.1/silk/enc_API.c,silk_Encode,Third Party/Open Source,Unclassified,,,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
29562,Out-of-bounds read,High,05/28/25,Critical,Other,/code/external/opus/1.3.1/silk/decode_indices.c,silk_decode_indices,Third Party/Open Source,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,133
29566,Out-of-bounds read,High,05/28/25,Critical,Other,/code/external/opus/1.3.1/silk/enc_API.c,silk_Encode,Third Party/Open Source,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,476
29573,Out-of-bounds read,High,05/28/25,Critical,Other,/code/external/opus/1.3.1/src/analysis.c,tonality_get_info,Third Party/Open Source,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,Various
29576,Out-of-bounds access,High,05/28/25,Critical,Other,/code/src/lui/LUI_CoD_PlayerData.cpp,LUI_CoD_PlayerData_TriggerCallbackOnPlayerDataWrite,Production,Suspicious,,2025-05-28,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
29577,Out-of-bounds read,High,05/28/25,Critical,Other,/code/src/qcommon/com_gsp_partition.cpp,RemoveAllObjectsInCategory,Production,Suspicious,,2025-05-28,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,3154
29578,Out-of-bounds read,High,05/28/25,Critical,Other,/code/src/dw/dwEnvironment.cpp,dwGetTitleIdsForFlavor,Production,Suspicious,,2025-05-28,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,743
29579,Out-of-bounds read,High,05/28/25,Critical,Other,/code/src/qcommon/com_gsp_partition.cpp,RemoveObject,Production,Suspicious,,2025-05-28,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,3115
29580,Illegal address computation,High,05/28/25,Critical,Other,/code/src/dw/dwEnvironment.cpp,dwRegisterEnvironmentDvars,Production,Suspicious,,2025-05-28,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,693
29581,Out-of-bounds access,High,05/28/25,Critical,Other,/code/src/game_iw9/cgame/cg_weapons.cpp,CG_PlayViewModelBloodFX,Production,False Positive,,2025-05-28,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,35512
